class,app,p,pf,qf,vf
18,45,0.63192,0.99983,0.018101,0.0028379
18,45,0.63335,0.99983,0.018495,0.0028895
18,45,0.63248,0.99983,0.018375,0.0029073
18,45,0.63225,0.99983,0.018357,0.0026818
18,45,0.63895,0.99983,0.018146,0.0029482
18,45,0.63302,0.99983,0.018309,0.0029861
18,45,0.62088,0.99983,0.017957,0.0029589
18,45,0.61284,0.99983,0.01849,0.003003
18,45,0.61342,0.99983,0.018222,0.0030705
18,45,0.61294,0.99983,0.018259,0.0030074
18,45,0.61345,0.99983,0.018304,0.0030847
18,45,0.61212,0.99983,0.01824,0.0029491
18,45,0.61366,0.99983,0.018372,0.0029679
18,45,0.61216,0.99983,0.018208,0.0028931
18,45,0.61262,0.99983,0.018427,0.002915
18,45,0.63717,0.99983,0.018216,0.0027678
18,45,0.63681,0.99983,0.01843,0.0027845
18,45,0.63713,0.99983,0.018368,0.0027096
18,45,0.63668,0.99983,0.018377,0.0027786
18,45,0.6359,0.99983,0.018251,0.0028368
18,45,0.63636,0.99983,0.018503,0.0027577
18,45,0.63699,0.99983,0.018355,0.0028259
18,45,0.63635,0.99983,0.018194,0.0026964
18,45,0.63589,0.99983,0.018397,0.0027621
18,45,0.63529,0.99983,0.018327,0.0027748
18,45,0.63414,0.99983,0.018431,0.0028297
18,45,0.63391,0.99983,0.018191,0.002713
18,45,0.63495,0.99983,0.018471,0.0027685
18,45,0.63533,0.99983,0.018183,0.0026273
18,45,0.63424,0.99983,0.01841,0.002799
18,45,0.63427,0.99983,0.01824,0.0025945
18,45,0.63391,0.99983,0.018338,0.0028074
18,45,0.63271,0.99983,0.0182,0.0027028
18,45,0.63336,0.99983,0.018318,0.0027391
18,45,0.63398,0.99983,0.018199,0.0026833
18,45,0.63238,0.99983,0.018162,0.0027216
18,45,0.6339,0.99983,0.018262,0.0026421
18,45,0.63262,0.99983,0.018147,0.0027693
18,45,0.63317,0.99983,0.018303,0.002642
18,45,0.63149,0.99983,0.018002,0.0027141
18,45,0.63324,0.99983,0.018334,0.0026739
18,45,0.63352,0.99983,0.018078,0.0025286
18,45,0.63358,0.99983,0.018245,0.0026605
18,45,0.63365,0.99983,0.018076,0.0024983
18,45,0.63357,0.99983,0.018273,0.0026308
18,45,0.63386,0.99983,0.018215,0.0024107
18,45,0.63336,0.99984,0.018193,0.0025103
18,45,0.63328,0.99983,0.018154,0.0024143
18,45,0.63421,0.99983,0.01819,0.0023813
18,45,0.63345,0.99983,0.01816,0.002495
18,45,0.63342,0.99983,0.018199,0.0022505
18,45,0.63318,0.99983,0.018153,0.0024673
18,45,0.6328,0.99983,0.018235,0.0023601
18,45,0.64378,0.99983,0.018266,0.0028718
18,45,0.64193,0.99983,0.018272,0.0028241
18,45,0.64245,0.99983,0.018273,0.002944
18,45,0.64149,0.99983,0.018208,0.002838
18,45,0.64123,0.99983,0.018507,0.0029887
18,45,0.64032,0.99983,0.018208,0.0028327
18,45,0.64052,0.99983,0.018168,0.0028756
18,45,0.64011,0.99983,0.018132,0.0029572
18,45,0.64091,0.99983,0.018422,0.0029195
18,45,0.63803,0.99983,0.018303,0.0029562
18,45,0.64029,0.99983,0.018318,0.0027748
18,45,0.64083,0.99983,0.018282,0.0029394
18,45,0.64065,0.99983,0.018281,0.0027896
18,45,0.64045,0.99983,0.018369,0.002913
18,45,0.6399,0.99983,0.018109,0.0027543
18,45,0.64076,0.99983,0.018421,0.0028539
18,45,0.63917,0.99983,0.018116,0.0027796
18,45,0.64034,0.99983,0.018369,0.0028293
18,45,0.63929,0.99983,0.018104,0.0027033
18,45,0.63955,0.99983,0.018348,0.0028056
18,45,0.63829,0.99983,0.018129,0.0026246
18,45,0.63808,0.99983,0.01857,0.0028223
18,45,0.63713,0.99983,0.018113,0.00271
18,45,0.63808,0.99983,0.01829,0.0026879
18,45,0.63841,0.99983,0.01826,0.00256
18,45,0.63829,0.99983,0.018215,0.0026061
18,45,0.63803,0.99983,0.018223,0.0027049
18,45,0.63846,0.99983,0.018224,0.0025083
18,45,0.63778,0.99983,0.018076,0.0027053
18,45,0.6384,0.99983,0.018272,0.0025669
18,45,0.63783,0.99983,0.018042,0.0025827
18,45,0.6369,0.99983,0.018199,0.0025755
18,45,0.63667,0.99983,0.018112,0.0025951
18,45,0.63649,0.99983,0.018394,0.0026781
18,45,0.63598,0.99983,0.018085,0.0025895
18,45,0.63593,0.99983,0.018186,0.0026193
18,45,0.63607,0.99983,0.018256,0.002536
18,45,0.63525,0.99983,0.018072,0.0026645
18,45,0.63573,0.99983,0.018225,0.0025513
18,45,0.63531,0.99983,0.017948,0.0027039
18,45,0.63549,0.99983,0.018316,0.0024978
18,45,0.6342,0.99983,0.018002,0.0026451
18,45,0.63523,0.99983,0.01823,0.0025743
18,45,0.63462,0.99983,0.01798,0.0026407
18,45,0.63445,0.99984,0.018137,0.0026582
18,45,0.63419,0.99983,0.018077,0.0025968
18,45,0.63392,0.99984,0.018188,0.0026351
18,45,0.63373,0.99983,0.018059,0.0026558
19,48,0.018443,0.98839,0.072513,0.12638
19,48,0.018353,0.98831,0.072836,0.12866
19,48,0.018513,0.98904,0.070723,0.12421
19,48,0.018566,0.98838,0.071194,0.12818
19,48,0.018426,0.98933,0.067415,0.12291
19,48,0.018486,0.98923,0.068278,0.1243
19,48,0.018481,0.98857,0.0676,0.12707
19,48,0.018475,0.98912,0.06787,0.12682
19,48,0.018443,0.98896,0.067571,0.12664
19,48,0.018553,0.98962,0.066384,0.12582
19,48,0.018565,0.98919,0.065586,0.12652
19,48,0.018396,0.9891,0.065909,0.12779
19,48,0.018572,0.98966,0.06402,0.12449
19,48,0.018538,0.98849,0.064666,0.1301
19,48,0.018479,0.98934,0.062446,0.12674
19,48,0.018441,0.98984,0.062461,0.12236
19,48,0.01843,0.98977,0.060181,0.12395
19,48,0.018254,0.98947,0.060301,0.12593
19,48,0.018243,0.99073,0.05862,0.1165
19,48,0.01828,0.99029,0.060551,0.12025
19,48,0.018305,0.99022,0.062668,0.12034
19,48,0.018391,0.98966,0.060561,0.12417
19,48,0.018374,0.99055,0.05971,0.11741
19,48,0.01837,0.99088,0.060544,0.1156
19,48,0.018415,0.99075,0.061589,0.11662
19,48,0.018479,0.99098,0.059021,0.11751
19,48,0.018367,0.99037,0.058095,0.12112
19,48,0.018381,0.98995,0.057409,0.12473
19,48,0.01838,0.98939,0.057137,0.12805
19,48,0.018614,0.99127,0.060979,0.11304
19,48,0.018715,0.99099,0.060942,0.11538
19,48,0.018628,0.99131,0.06155,0.11275
19,48,0.01862,0.99191,0.05991,0.11078
19,48,0.018815,0.99181,0.061773,0.1111
19,48,0.018617,0.99151,0.063089,0.11456
19,48,0.018658,0.99181,0.06237,0.11211
19,48,0.018536,0.99225,0.061942,0.11292
19,48,0.018487,0.99208,0.065475,0.11061
19,48,0.018781,0.99278,0.060576,0.1071
19,48,0.018841,0.99263,0.060487,0.10705
19,48,0.018805,0.99247,0.063346,0.10729
19,48,0.019015,0.99264,0.060709,0.10688
19,48,0.019035,0.992,0.062976,0.10818
19,48,0.018999,0.99245,0.063534,0.10423
19,48,0.0189,0.99245,0.061668,0.10706
19,48,0.018922,0.99318,0.062267,0.10147
19,48,0.018935,0.99284,0.06128,0.10302
19,48,0.018927,0.99331,0.060873,0.10036
19,48,0.018926,0.99327,0.058779,0.10135
19,48,0.018898,0.99336,0.058767,0.10044
19,48,0.018885,0.99339,0.058761,0.10002
19,48,0.018963,0.99315,0.059292,0.10069
19,48,0.018963,0.99353,0.059568,0.097702
19,48,0.019057,0.99364,0.059599,0.09658
19,48,0.019126,0.99363,0.060551,0.096667
19,48,0.019032,0.99373,0.05861,0.096292
19,48,0.018915,0.99325,0.056736,0.1003
19,48,0.019072,0.9937,0.057945,0.097038
19,48,0.019078,0.99358,0.057278,0.098277
19,48,0.018957,0.99353,0.058174,0.098427
19,49,0.34905,0.91192,0.38862,0.14326
19,49,0.37883,0.92729,0.35034,0.14194
19,49,0.34972,0.94277,0.29394,0.13637
19,49,0.40094,0.93485,0.32888,0.14469
19,49,0.41826,0.93781,0.32003,0.14502
19,49,0.42319,0.93901,0.31765,0.14264
19,49,0.42417,0.93933,0.31692,0.14222
19,49,0.42436,0.94044,0.31355,0.14128
19,49,0.42431,0.94024,0.31552,0.14179
19,49,0.42413,0.93938,0.31717,0.14163
19,49,0.42423,0.93998,0.31517,0.14125
19,49,0.42446,0.9394,0.317,0.14171
19,49,0.42292,0.93956,0.31599,0.14229
19,49,0.41515,0.93801,0.32088,0.14149
19,49,0.4119,0.93766,0.32263,0.13972
19,49,0.41228,0.93749,0.32285,0.14
19,49,0.40629,0.93665,0.32552,0.1397
19,49,0.40276,0.93829,0.32165,0.13771
19,49,0.40315,0.93657,0.32589,0.13736
19,49,0.40297,0.93893,0.31997,0.13682
19,49,0.40118,0.93849,0.32124,0.13629
19,49,0.39966,0.93933,0.3197,0.13443
19,49,0.40212,0.94006,0.31711,0.13572
19,49,0.39878,0.9415,0.31277,0.13621
19,49,0.40119,0.9382,0.32279,0.13643
19,49,0.39851,0.93743,0.32479,0.13693
19,49,0.39772,0.93687,0.32603,0.13703
19,49,0.39704,0.93533,0.33018,0.13789
19,49,0.39655,0.93613,0.32733,0.13842
19,49,0.39345,0.93562,0.32883,0.13706
19,49,0.39131,0.93663,0.32653,0.13613
19,49,0.39152,0.93708,0.32578,0.13591
19,49,0.39152,0.9368,0.32631,0.13603
19,49,0.39266,0.93728,0.32548,0.13653
19,49,0.39062,0.93637,0.32737,0.13643
19,49,0.39182,0.93728,0.32504,0.13593
19,49,0.39204,0.93778,0.32369,0.13577
19,49,0.39175,0.93697,0.32586,0.13628
19,49,0.39056,0.93658,0.32767,0.13603
19,49,0.39028,0.93635,0.3279,0.13637
19,49,0.39115,0.93663,0.32694,0.13644
19,49,0.3922,0.93776,0.32368,0.13587
19,49,0.38911,0.93759,0.32428,0.13592
19,49,0.39062,0.94096,0.31476,0.13431
19,49,0.3865,0.94107,0.31484,0.13356
19,49,0.39027,0.93797,0.32267,0.13655
19,49,0.39161,0.93446,0.33255,0.13846
19,49,0.39271,0.93617,0.32807,0.13758
19,49,0.38871,0.93564,0.32985,0.13666
19,49,0.38967,0.93626,0.32809,0.13707
19,49,0.38966,0.93693,0.32621,0.13658
19,49,0.38674,0.93926,0.32011,0.13374
19,49,0.38786,0.93946,0.31957,0.13403
19,50,0.087497,0.53129,0.75878,0.28706
19,50,0.42348,0.98248,0.11871,0.14643
19,50,0.41922,0.98134,0.11928,0.15119
19,50,0.4173,0.98405,0.099665,0.15151
19,50,0.43049,0.98485,0.10031,0.14371
19,50,0.42772,0.98495,0.10318,0.14207
19,50,0.42842,0.98546,0.098103,0.14041
19,50,0.43066,0.98408,0.11036,0.14108
19,50,0.43155,0.98479,0.10606,0.14023
19,50,0.43043,0.98436,0.10811,0.14101
19,50,0.4379,0.98304,0.11597,0.14374
19,50,0.43571,0.98348,0.11552,0.14188
19,50,0.43639,0.98399,0.1125,0.14102
19,50,0.43477,0.98321,0.11762,0.14199
19,50,0.43736,0.98376,0.11362,0.14104
19,50,0.43461,0.98475,0.10547,0.14098
19,50,0.4364,0.98535,0.10021,0.14028
19,50,0.43545,0.98604,0.096245,0.13826
19,50,0.43794,0.98679,0.091891,0.13562
19,50,0.44067,0.98654,0.09435,0.13595
19,50,0.43721,0.98707,0.088283,0.13615
19,50,0.43776,0.98723,0.086305,0.1359
19,50,0.43724,0.9857,0.10009,0.1381
19,50,0.43722,0.98529,0.10239,0.13833
19,50,0.43818,0.98553,0.10187,0.1401
19,50,0.43922,0.98468,0.10885,0.13887
19,50,0.43767,0.98454,0.10919,0.1388
19,50,0.44183,0.98451,0.1084,0.14068
20,51,0.10453,0.88901,0.06505,0.22975
20,51,0.13937,0.99964,0.0072658,0.025313
20,51,0.13853,0.99968,0.0072115,0.02421
20,51,0.13827,0.99968,0.0071891,0.024092
20,51,0.13731,0.99977,0.0069009,0.020506
20,51,0.13729,0.99977,0.0069048,0.020343
20,51,0.1375,0.99977,0.0068521,0.020522
20,51,0.1376,0.99967,0.0072436,0.024342
20,51,0.13748,0.99967,0.007119,0.024673
20,51,0.1375,0.99969,0.0073551,0.023813
20,51,0.13726,0.99974,0.0070617,0.021272
20,51,0.13596,0.99977,0.0067749,0.020331
20,51,0.13646,0.99976,0.0068725,0.020545
20,51,0.13659,0.99968,0.0072425,0.024188
20,51,0.13633,0.99969,0.0072165,0.024172
20,51,0.13633,0.99966,0.0074705,0.024953
20,51,0.13598,0.99976,0.0069208,0.020772
20,51,0.11809,0.94461,0.037286,0.12521
20,51,0.13693,0.99974,0.0064036,0.021975
20,51,0.13439,0.99973,0.0065791,0.022124
20,51,0.13545,0.99965,0.0067483,0.025365
20,51,0.13546,0.99966,0.0068992,0.025056
20,51,0.13445,0.99968,0.0068142,0.024245
20,51,0.13388,0.99974,0.0067147,0.02202
20,51,0.13369,0.99974,0.0066269,0.02182
20,51,0.13411,0.99968,0.0068342,0.024064
20,51,0.13366,0.99966,0.007035,0.025255
20,51,0.1328,0.99964,0.0069401,0.025952
20,51,0.13256,0.99972,0.0068956,0.022491
20,51,0.13329,0.99974,0.0067799,0.021814
20,51,0.13254,0.99974,0.006891,0.021765
20,51,0.13325,0.99963,0.0069133,0.026146
20,51,0.13365,0.99965,0.0070168,0.025624
20,51,0.13443,0.99968,0.007028,0.024173
20,51,0.13386,0.99974,0.0067341,0.021694
20,52,0.14356,0.99985,0.0019583,0.01721
20,52,0.14254,0.99985,0.0018724,0.017471
20,52,0.1416,0.99985,0.0018424,0.017376
20,52,0.14124,0.99984,0.0018721,0.017776
20,52,0.14123,0.99984,0.001846,0.018169
20,52,0.14056,0.99982,0.0019905,0.018854
20,52,0.14077,0.99984,0.0019615,0.017848
20,52,0.14095,0.99984,0.001833,0.018179
20,52,0.14094,0.99983,0.0017224,0.018571
20,52,0.14064,0.99983,0.0016541,0.018436
20,52,0.13902,0.99983,0.0017879,0.018457
20,52,0.13279,0.99982,0.0019445,0.019051
20,52,0.13935,0.99982,0.0016965,0.018613
20,52,0.1381,0.99983,0.0017279,0.018599
20,52,0.13722,0.99983,0.0017451,0.018736
20,53,0.064124,0.99653,0.045788,0.069685
20,53,0.063214,0.9965,0.045406,0.070663
20,53,0.061739,0.9965,0.045687,0.070354
20,53,0.061949,0.99644,0.045516,0.071412
20,53,0.062318,0.99647,0.045852,0.070023
20,53,0.061569,0.99648,0.045727,0.070593
20,53,0.060866,0.99654,0.045908,0.069465
20,53,0.061275,0.99638,0.045998,0.071189
20,53,0.061356,0.99643,0.045907,0.071076
20,53,0.061707,0.99646,0.045702,0.070762
20,53,0.061939,0.99655,0.045761,0.068939
20,53,0.061866,0.99646,0.045716,0.07061
20,53,0.061924,0.99646,0.045596,0.070425
20,53,0.061844,0.99638,0.04568,0.071914
20,53,0.061716,0.99641,0.045603,0.071502
20,53,0.061606,0.99642,0.04572,0.071145
20,53,0.061501,0.99648,0.046401,0.069776
20,53,0.061837,0.99645,0.045681,0.071051
20,53,0.061827,0.99641,0.045847,0.071631
20,54,0.10025,0.99967,0.006656,0.025624
20,54,0.099163,0.99967,0.0065855,0.025514
20,54,0.098498,0.9997,0.0065933,0.024721
20,54,0.098518,0.99968,0.0064934,0.025009
20,54,0.09816,0.99955,0.0079932,0.029204
20,54,0.098895,0.99967,0.0069029,0.025137
20,54,0.09747,0.99968,0.0067083,0.025434
20,54,0.097213,0.99969,0.0068966,0.025115
20,54,0.09798,0.99969,0.0067977,0.025372
20,54,0.099509,0.99966,0.0067916,0.026178
20,54,0.09987,0.99966,0.0069058,0.025756
20,54,0.10197,0.99734,0.0069021,0.072745
20,54,0.10187,0.99712,0.007185,0.075227
20,54,0.10187,0.99703,0.0063069,0.076597
20,54,0.1018,0.99697,0.0059254,0.077339
20,54,0.10184,0.99696,0.0064376,0.077565
20,54,0.10182,0.99732,0.0063362,0.072563
20,54,0.10193,0.99723,0.0064207,0.073563
20,54,0.10178,0.99747,0.0064234,0.070572
20,54,0.10187,0.99714,0.0074373,0.07502
21,55,0.46268,0.98701,0.01451,0.15996
21,55,0.45986,0.98563,0.0051799,0.16878
21,55,0.46247,0.98603,0.0047107,0.1665
21,55,0.46273,0.98579,0.0045316,0.16791
21,55,0.38961,0.94626,0.06628,0.29206
21,55,0.30835,0.88455,0.1254,0.45266
21,55,0.31468,0.88657,0.14551,0.44372
21,55,0.31511,0.88655,0.13919,0.44541
21,55,0.31136,0.88522,0.13009,0.4503
21,55,0.31206,0.88406,0.12946,0.45238
21,55,0.31148,0.88273,0.13522,0.45381
21,55,0.31172,0.88623,0.13406,0.44741
21,55,0.31371,0.88859,0.1389,0.4413
21,55,0.31152,0.88555,0.13536,0.44825
21,55,0.31096,0.88513,0.1353,0.44917
21,55,0.31353,0.88826,0.1371,0.44232
21,55,0.31164,0.88865,0.13703,0.44187
21,55,0.18785,0.65645,0.45918,0.48334
21,55,0.026922,0.38371,0.86115,0.55836
21,55,0.17103,0.7813,0.18761,0.59638
21,55,0.34348,0.91063,0.060515,0.37813
21,55,0.45735,0.98277,0.0056275,0.18464
21,55,0.45995,0.98294,0.0031733,0.18397
21,55,0.46453,0.98442,0.0061273,0.17571
21,55,0.45884,0.98303,0.0042876,0.18325
21,55,0.4602,0.98368,0.0042749,0.17986
21,55,0.46654,0.98499,0.01128,0.17208
21,55,0.46831,0.98626,0.014804,0.16453
9,56,0.13466,0.94941,0.31037,0.043006
9,56,0.13732,0.95464,0.29819,0.040827
9,56,0.13736,0.95291,0.29922,0.041071
9,56,0.13835,0.95628,0.29315,0.039515
9,56,0.13852,0.9541,0.29576,0.038673
9,56,0.1358,0.95122,0.30688,0.044414
9,56,0.14015,0.95603,0.29122,0.037222
9,56,0.14144,0.95848,0.28178,0.035902
9,56,0.13895,0.95576,0.29126,0.038287
9,56,0.13775,0.95496,0.29544,0.041748
9,56,0.13912,0.95514,0.29244,0.039335
9,56,0.13822,0.95439,0.2975,0.039174
9,56,0.13597,0.95222,0.30362,0.043365
9,56,0.13771,0.95348,0.29831,0.04145
9,56,0.13924,0.95521,0.29263,0.038479
9,56,0.13658,0.95159,0.30532,0.042223
9,56,0.13743,0.95207,0.30456,0.0419
9,56,0.13887,0.9545,0.2948,0.040195
9,56,0.13804,0.95339,0.30043,0.04153
9,56,0.137,0.95165,0.30467,0.041641
9,56,0.1523,0.95969,0.2814,0.029695
9,56,0.13913,0.95668,0.28989,0.037904
9,56,0.13743,0.95484,0.29404,0.040956
9,56,0.13882,0.95659,0.29157,0.040037
9,56,0.13856,0.95396,0.29653,0.041016
9,56,0.13832,0.95638,0.28973,0.039682
9,56,0.13747,0.95415,0.29547,0.040489
9,56,0.13816,0.95466,0.29532,0.042155
9,56,0.13664,0.95277,0.3028,0.043343
9,56,0.1631,0.95625,0.29691,0.028802
9,56,0.13691,0.95188,0.30326,0.041601
9,56,0.13932,0.95501,0.29422,0.040344
9,56,0.13818,0.95428,0.29729,0.04142
9,56,0.14373,0.95859,0.28053,0.035648
9,56,0.13749,0.95435,0.29736,0.042572
9,56,0.13864,0.95454,0.29507,0.041444
9,56,0.13646,0.95234,0.30376,0.043361
9,56,0.13796,0.95255,0.3,0.042506
9,56,0.13857,0.95463,0.29552,0.042502
9,56,0.13883,0.95405,0.29675,0.041662
9,56,0.13844,0.95489,0.29411,0.041764
9,56,0.16243,0.95686,0.2887,0.023887
9,56,0.13855,0.9563,0.29053,0.039685
9,56,0.13708,0.95429,0.29694,0.040176
9,56,0.13897,0.95433,0.29664,0.04198
9,56,0.13872,0.95426,0.29626,0.042775
9,56,0.13842,0.95431,0.29768,0.04278
9,56,0.14166,0.95665,0.2889,0.039727
9,56,0.13956,0.9561,0.29171,0.040261
9,56,0.13851,0.95295,0.30065,0.043121
9,56,0.14091,0.9556,0.29018,0.040212
9,56,0.14026,0.95604,0.2922,0.041823
9,56,0.13855,0.95374,0.29556,0.043134
9,56,0.13985,0.95586,0.2929,0.041205
9,56,0.13874,0.95513,0.29233,0.043423
9,56,0.13965,0.95557,0.29253,0.041011
9,56,0.13885,0.95431,0.29516,0.042791
9,56,0.13866,0.9544,0.29552,0.042379
9,56,0.13827,0.95255,0.30121,0.042452
9,56,0.13949,0.9538,0.29696,0.042661
9,56,0.13751,0.95233,0.30131,0.042839
9,56,0.13771,0.95265,0.30219,0.044233
9,56,0.1387,0.95372,0.29699,0.04037
9,56,0.13851,0.95397,0.29889,0.042465
9,56,0.13873,0.95219,0.30098,0.042315
9,56,0.13737,0.95528,0.29595,0.042747
9,56,0.1386,0.95553,0.292,0.039858
9,56,0.13674,0.95201,0.30544,0.043382
9,56,0.13892,0.95462,0.29501,0.042784
9,56,0.13652,0.95198,0.30347,0.043006
9,56,0.13979,0.95582,0.29232,0.043045
9,56,0.14041,0.95634,0.28992,0.040025
9,56,0.13875,0.95446,0.29676,0.04402
9,56,0.13942,0.95357,0.29566,0.04076
9,56,0.15125,0.96119,0.27511,0.030573
9,56,0.13846,0.95564,0.29351,0.040382
9,56,0.13726,0.95399,0.29567,0.041676
9,56,0.13876,0.95337,0.30036,0.043123
9,56,0.13939,0.95395,0.2968,0.040588
9,56,0.13541,0.94854,0.31355,0.043307
9,56,0.14101,0.9557,0.2915,0.040389
9,56,0.13928,0.95407,0.29636,0.042153
9,56,0.13866,0.95217,0.30171,0.043475
9,56,0.13946,0.95406,0.29564,0.040927
9,56,0.14237,0.95803,0.28255,0.038506
9,56,0.13889,0.95459,0.29492,0.04188
9,56,0.14051,0.9567,0.29053,0.042414
9,56,0.13897,0.95407,0.29589,0.041943
9,56,0.13887,0.95472,0.29714,0.042506
9,56,0.1377,0.95271,0.29914,0.043838
9,56,0.13929,0.9551,0.29486,0.042125
9,56,0.1453,0.95927,0.28063,0.035623
9,56,0.13983,0.95456,0.29398,0.041508
9,56,0.13938,0.95446,0.29733,0.040114
9,56,0.13793,0.95231,0.30121,0.043635
9,56,0.13977,0.95539,0.29388,0.03891
9,56,0.14117,0.9559,0.28979,0.040433
9,56,0.14031,0.95493,0.29445,0.03996
9,56,0.139,0.95312,0.29844,0.043582
9,56,0.13683,0.95313,0.29934,0.039913
9,56,0.13659,0.95044,0.30569,0.044176
9,56,0.13707,0.95192,0.30538,0.044978
9,56,0.13682,0.95093,0.30437,0.045159
9,56,0.13754,0.95189,0.30412,0.043742
9,56,0.13789,0.95271,0.29961,0.042758
9,56,0.13964,0.95539,0.29284,0.041658
9,56,0.14047,0.9556,0.29106,0.041664
9,56,0.14205,0.96137,0.27372,0.026552
9,56,0.13349,0.95899,0.28342,0.030814
9,56,0.13502,0.95683,0.28882,0.03107
9,56,0.13321,0.95546,0.29255,0.033624
9,56,0.13261,0.95382,0.29808,0.032126
9,56,0.13383,0.95495,0.29327,0.033117
9,56,0.13213,0.95436,0.29724,0.033152
9,56,0.13568,0.95787,0.28507,0.030316
9,56,0.13245,0.9544,0.29587,0.033312
9,56,0.13459,0.95689,0.29063,0.032292
9,56,0.13231,0.95383,0.29683,0.033401
9,56,0.13404,0.95627,0.29277,0.030197
9,56,0.13342,0.95581,0.2921,0.031363
9,56,0.15057,0.95918,0.28485,0.019794
9,56,0.13349,0.95614,0.28977,0.032758
9,56,0.13338,0.9564,0.29243,0.032838
9,56,0.1344,0.95519,0.2924,0.033522
9,56,0.13253,0.95346,0.29958,0.034548
9,56,0.1326,0.95507,0.29726,0.031565
9,56,0.13406,0.95592,0.29175,0.034455
9,56,0.13364,0.95529,0.29256,0.031796
9,56,0.13459,0.95608,0.29204,0.034126
9,56,0.15717,0.95679,0.29563,0.017348
9,56,0.13309,0.95422,0.29878,0.033805
9,56,0.13393,0.95407,0.29701,0.033707
9,56,0.13288,0.95369,0.29797,0.034797
9,56,0.13946,0.9605,0.27724,0.02585
9,56,0.13201,0.95333,0.29842,0.037135
9,56,0.1358,0.9583,0.28485,0.031206
9,56,0.13304,0.95471,0.2943,0.035073
9,56,0.13403,0.95646,0.29216,0.034753
9,56,0.13401,0.95571,0.29202,0.031365
9,56,0.13334,0.95545,0.29429,0.036153
9,56,0.13452,0.95648,0.28919,0.033303
9,56,0.16176,0.94109,0.29996,0.5668
9,56,0.13131,0.95387,0.2979,0.035391
9,56,0.13306,0.95645,0.2912,0.033859
9,56,0.13377,0.95537,0.29409,0.032601
9,56,0.13498,0.95671,0.28876,0.03162
9,56,0.13409,0.95501,0.29606,0.035998
9,56,0.13247,0.95249,0.29978,0.033962
9,56,0.13414,0.95579,0.29414,0.034701
9,56,0.13402,0.95513,0.29374,0.0331
9,56,0.13543,0.9569,0.28935,0.032755
9,56,0.13972,0.96035,0.27742,0.030105
9,56,0.13359,0.95551,0.29319,0.033898
9,56,0.13513,0.95664,0.28963,0.034129
9,56,0.13159,0.95282,0.30178,0.037575
9,56,0.13462,0.95649,0.29124,0.032995
9,56,0.13417,0.95543,0.29202,0.036131
9,56,0.13451,0.95656,0.29159,0.033408
9,56,0.13494,0.95564,0.29146,0.033507
9,56,0.13493,0.95617,0.29183,0.032684
9,56,0.13376,0.95557,0.29227,0.034776
9,56,0.13423,0.95579,0.2943,0.033939
9,56,0.13394,0.95537,0.29221,0.033118
9,56,0.13325,0.95503,0.29695,0.034249
9,56,0.13579,0.95718,0.28727,0.032397
9,56,0.13392,0.95752,0.28663,0.031031
9,56,0.13443,0.95706,0.28822,0.032966
9,56,0.13383,0.95477,0.29289,0.034955
9,56,0.13461,0.95635,0.29147,0.033912
9,56,0.13264,0.95398,0.29712,0.036914
9,56,0.1351,0.95674,0.29011,0.032035
9,56,0.13334,0.95448,0.29541,0.033393
9,56,0.13352,0.9548,0.29579,0.034879
9,56,0.13537,0.95718,0.28817,0.03359
9,56,0.14856,0.962,0.27457,0.025238
9,56,0.13566,0.959,0.28101,0.032076
9,56,0.13365,0.95743,0.28843,0.033296
9,56,0.13582,0.95732,0.28665,0.032576
9,56,0.13496,0.95668,0.29122,0.031783
9,56,0.13366,0.95377,0.29773,0.034805
9,56,0.13557,0.9575,0.28774,0.033839
9,56,0.13471,0.95526,0.29412,0.032952
9,56,0.13427,0.9554,0.29219,0.036124
9,56,0.13587,0.95681,0.29039,0.031188
9,56,0.1435,0.95898,0.28192,0.036421
9,56,0.14211,0.95753,0.28571,0.036989
9,56,0.1416,0.95708,0.2864,0.038054
9,56,0.1391,0.95432,0.29781,0.040759
9,56,0.13723,0.9512,0.30436,0.040718
9,56,0.14058,0.95632,0.29101,0.039699
9,56,0.13749,0.95054,0.30724,0.040714
9,56,0.14499,0.95894,0.28194,0.035812
9,56,0.14029,0.95482,0.29448,0.036676
9,56,0.14239,0.95718,0.28945,0.037675
9,56,0.14037,0.95517,0.29338,0.039515
9,56,0.14127,0.95601,0.29226,0.038164
9,56,0.14066,0.95463,0.29623,0.039982
9,56,0.13829,0.9519,0.30362,0.039469
9,56,0.14234,0.95687,0.28882,0.038383
9,56,0.14021,0.95481,0.29438,0.038378
9,56,0.10558,0.87794,0.35455,0.29255
9,56,0.13767,0.95082,0.30931,0.045041
9,56,0.14106,0.95561,0.29126,0.039618
9,56,0.13844,0.95223,0.30339,0.044323
9,56,0.1401,0.95403,0.29672,0.041865
9,56,0.13985,0.95472,0.29515,0.043836
9,56,0.13935,0.95388,0.29839,0.041849
9,56,0.14088,0.95575,0.2922,0.041743
9,56,0.14887,0.96163,0.27446,0.03259
9,56,0.14097,0.9572,0.28521,0.040068
9,56,0.14044,0.95417,0.29782,0.041358
9,56,0.13965,0.95306,0.29977,0.041797
9,56,0.14184,0.95614,0.29125,0.04093
9,56,0.1426,0.95493,0.29272,0.041727
9,56,0.14062,0.95497,0.29513,0.042041
9,56,0.14253,0.95639,0.29007,0.041781
